Λ_TeV,sin2_MZ,RG_ok,λ_min,SPD_ok
4.98,0.23224999999999998,False,17035763.1683275,True
4.98,0.23224999999999998,False,17035763.1683275,True
4.98,0.23224999999999998,False,17035763.1683275,True
4.98,0.2325,False,17035763.1683275,True
4.98,0.2325,False,17035763.1683275,True
4.98,0.2325,False,17035763.1683275,True
4.98,0.2325,False,17035763.1683275,True
4.98,0.2325,False,17035763.1683275,True
4.98,0.2325,False,17035763.1683275,True
4.98,0.2325,False,17035763.1683275,True
4.98,0.2325,False,17035763.1683275,True
4.98,0.2325,False,17035763.1683275,True
4.98,0.2325,False,17035763.1683275,True
4.98,0.2325,False,17035763.1683275,True
4.98,0.2325,False,17035763.1683275,True
4.98,0.2325,False,17035763.1683275,True
4.98,0.2325,False,17035763.1683275,True
4.98,0.2325,False,17035763.1683275,True
4.98,0.2325,False,17035763.1683275,True
4.98,0.2325,False,17035763.1683275,True
4.98,0.2325,False,17035763.1683275,True
4.98,0.2325,False,17035763.1683275,True
4.98,0.2325,False,17035763.1683275,True
4.98,0.23275000000000004,False,17035763.1683275,True
4.98,0.23275000000000004,False,17035763.1683275,True
4.98,0.23275000000000004,False,17035763.1683275,True
4.98,0.23275000000000004,False,17035763.1683275,True
4.98,0.23275000000000004,False,17035763.1683275,True
4.98,0.23275000000000004,False,17035763.1683275,True
4.98,0.23275000000000004,False,17035763.1683275,True
4.98,0.23275000000000004,False,17035763.1683275,True
4.98,0.23275000000000004,False,17035763.1683275,True
4.98,0.23275000000000004,False,17035763.1683275,True
4.98,0.23275000000000004,False,17035763.1683275,True
4.98,0.23275000000000004,False,17035763.1683275,True
4.98,0.23275000000000004,False,17035763.1683275,True
4.98,0.23275000000000004,False,17035763.1683275,True
4.98,0.23275000000000004,False,17035763.1683275,True
4.98,0.23275000000000004,False,17035763.1683275,True
4.98,0.23275000000000004,False,17035763.1683275,True
4.98,0.23275000000000004,False,17035763.1683275,True
4.98,0.23275000000000004,False,17035763.1683275,True
4.98,0.23275000000000004,False,17035763.1683275,True
4.98,0.233,False,17035763.1683275,True
4.98,0.233,False,17035763.1683275,True
4.98,0.233,False,17035763.1683275,True
4.98,0.233,False,17035763.1683275,True
4.98,0.233,False,17035763.1683275,True
4.98,0.233,False,17035763.1683275,True
4.98,0.233,False,17035763.1683275,True
4.98,0.233,False,17035763.1683275,True
4.98,0.233,False,17035763.1683275,True
4.98,0.233,False,17035763.1683275,True
4.98,0.233,False,17035763.1683275,True
4.98,0.233,False,17035763.1683275,True
4.98,0.233,False,17035763.1683275,True
4.98,0.233,False,17035763.1683275,True
4.98,0.233,False,17035763.1683275,True
4.98,0.233,False,17035763.1683275,True
4.98,0.233,False,17035763.1683275,True
4.98,0.233,False,17035763.1683275,True
4.98,0.233,False,17035763.1683275,True
4.98,0.233,False,17035763.1683275,True
4.98,0.23324999999999999,False,17035763.1683275,True
4.98,0.23324999999999999,False,17035763.1683275,True
4.98,0.23324999999999999,False,17035763.1683275,True
4.98,0.23324999999999999,False,17035763.1683275,True
4.98,0.23324999999999999,False,17035763.1683275,True
4.98,0.23324999999999999,False,17035763.1683275,True
4.98,0.23324999999999999,False,17035763.1683275,True
4.98,0.23324999999999999,False,17035763.1683275,True
4.98,0.23324999999999999,False,17035763.1683275,True
4.98,0.23324999999999999,False,17035763.1683275,True
4.98,0.23324999999999999,False,17035763.1683275,True
4.98,0.23324999999999999,False,17035763.1683275,True
4.98,0.23324999999999999,False,17035763.1683275,True
4.98,0.23324999999999999,False,17035763.1683275,True
4.98,0.23324999999999999,False,17035763.1683275,True
4.98,0.23324999999999999,False,17035763.1683275,True
4.98,0.23324999999999999,False,17035763.1683275,True
4.98,0.23324999999999999,False,17035763.1683275,True
4.98,0.23324999999999999,False,17035763.1683275,True
4.98,0.23324999999999999,False,17035763.1683275,True
4.98,0.2335,False,17035763.1683275,True
4.98,0.2335,False,17035763.1683275,True
4.98,0.2335,False,17035763.1683275,True
4.98,0.2335,False,17035763.1683275,True
4.98,0.2335,False,17035763.1683275,True
4.98,0.2335,False,17035763.1683275,True
4.98,0.2335,False,17035763.1683275,True
4.98,0.2335,False,17035763.1683275,True
4.98,0.2335,False,17035763.1683275,True
4.98,0.2335,False,17035763.1683275,True
4.98,0.2335,False,17035763.1683275,True
4.98,0.2335,False,17035763.1683275,True
4.98,0.2335,False,17035763.1683275,True
4.98,0.2335,False,17035763.1683275,True
4.98,0.2335,False,17035763.1683275,True
4.98,0.2335,False,17035763.1683275,True
4.98,0.2335,False,17035763.1683275,True
4.98,0.2335,False,17035763.1683275,True
4.98,0.2335,False,17035763.1683275,True
4.98,0.2335,False,17035763.1683275,True
4.98,0.23375000000000004,False,17035763.1683275,True
4.98,0.23375000000000004,False,17035763.1683275,True
4.98,0.23375000000000004,False,17035763.1683275,True
4.98,0.23375000000000004,False,17035763.1683275,True
4.98,0.23375000000000004,False,17035763.1683275,True
4.98,0.23375000000000004,False,17035763.1683275,True
4.98,0.23375000000000004,False,17035763.1683275,True
4.98,0.23375000000000004,False,17035763.1683275,True
4.98,0.23375000000000004,False,17035763.1683275,True
4.98,0.23375000000000004,False,17035763.1683275,True
4.98,0.23375000000000004,False,17035763.1683275,True
4.98,0.23375000000000004,False,17035763.1683275,True
4.98,0.23375000000000004,False,17035763.1683275,True
4.98,0.23375000000000004,False,17035763.1683275,True
4.98,0.23375000000000004,False,17035763.1683275,True
4.98,0.23375000000000004,False,17035763.1683275,True
4.98,0.23375000000000004,False,17035763.1683275,True
4.98,0.23375000000000004,False,17035763.1683275,True
4.98,0.23375000000000004,False,17035763.1683275,True
4.98,0.23375000000000004,False,17035763.1683275,True
4.98,0.234,False,17035763.1683275,True
4.98,0.234,False,17035763.1683275,True
4.98,0.234,False,17035763.1683275,True
4.98,0.234,False,17035763.1683275,True
4.98,0.234,False,17035763.1683275,True
4.98,0.234,False,17035763.1683275,True
4.98,0.234,False,17035763.1683275,True
4.98,0.234,False,17035763.1683275,True
4.98,0.234,False,17035763.1683275,True
4.98,0.234,False,17035763.1683275,True
4.98,0.234,False,17035763.1683275,True
4.98,0.234,False,17035763.1683275,True
4.98,0.234,False,17035763.1683275,True
4.98,0.234,False,17035763.1683275,True
4.98,0.234,False,17035763.1683275,True
4.98,0.234,False,17035763.1683275,True
4.98,0.234,False,17035763.1683275,True
4.98,0.234,False,17035763.1683275,True
4.98,0.234,False,17035763.1683275,True
4.98,0.234,False,17035763.1683275,True
4.98,0.23424999999999999,False,17035763.1683275,True
4.98,0.23424999999999999,False,17035763.1683275,True
4.98,0.23424999999999999,False,17035763.1683275,True
4.98,0.23424999999999999,False,17035763.1683275,True
4.98,0.23424999999999999,False,17035763.1683275,True
4.98,0.23424999999999999,False,17035763.1683275,True
4.98,0.23424999999999999,False,17035763.1683275,True
4.98,0.23424999999999999,False,17035763.1683275,True
4.98,0.23424999999999999,False,17035763.1683275,True
4.98,0.23424999999999999,False,17035763.1683275,True
4.98,0.23424999999999999,False,17035763.1683275,True
4.98,0.23424999999999999,False,17035763.1683275,True
4.98,0.23424999999999999,False,17035763.1683275,True
4.98,0.23424999999999999,False,17035763.1683275,True
4.98,0.23424999999999999,False,17035763.1683275,True
4.98,0.23424999999999999,False,17035763.1683275,True
4.98,0.23424999999999999,False,17035763.1683275,True
4.98,0.23424999999999999,False,17035763.1683275,True
4.98,0.23424999999999999,False,17035763.1683275,True
4.98,0.23424999999999999,False,17035763.1683275,True
4.98,0.23450000000000001,False,17035763.1683275,True
4.98,0.23450000000000001,False,17035763.1683275,True
4.98,0.23450000000000001,False,17035763.1683275,True
4.98,0.23450000000000001,False,17035763.1683275,True
4.98,0.23450000000000001,False,17035763.1683275,True
4.98,0.23450000000000001,False,17035763.1683275,True
4.98,0.23450000000000001,False,17035763.1683275,True
4.98,0.23450000000000001,False,17035763.1683275,True
4.98,0.23450000000000001,False,17035763.1683275,True
4.98,0.23450000000000001,False,17035763.1683275,True
4.98,0.23450000000000001,False,17035763.1683275,True
4.98,0.23450000000000001,False,17035763.1683275,True
4.98,0.23450000000000001,False,17035763.1683275,True
4.98,0.23450000000000001,False,17035763.1683275,True
4.98,0.23450000000000001,False,17035763.1683275,True
4.98,0.23450000000000001,False,17035763.1683275,True
4.98,0.23450000000000001,False,17035763.1683275,True
4.98,0.23450000000000001,False,17035763.1683275,True
4.98,0.23450000000000001,False,17035763.1683275,True
4.98,0.23450000000000001,False,17035763.1683275,True
4.98,0.23475000000000004,False,17035763.1683275,True
4.98,0.23475000000000004,False,17035763.1683275,True
4.98,0.23475000000000004,False,17035763.1683275,True
4.98,0.23475000000000004,False,17035763.1683275,True
4.98,0.23475000000000004,False,17035763.1683275,True
4.98,0.23475000000000004,False,17035763.1683275,True
4.98,0.23475000000000004,False,17035763.1683275,True
4.98,0.23475000000000004,False,17035763.1683275,True
4.98,0.23475000000000004,False,17035763.1683275,True
4.98,0.23475000000000004,False,17035763.1683275,True
4.98,0.23475000000000004,False,17035763.1683275,True
4.98,0.23475000000000004,False,17035763.1683275,True
4.98,0.23475000000000004,False,17035763.1683275,True
4.98,0.23475000000000004,False,17035763.1683275,True
4.98,0.23475000000000004,False,17035763.1683275,True
4.98,0.23475000000000004,False,17035763.1683275,True
4.98,0.23475000000000004,False,17035763.1683275,True
4.98,0.23475000000000004,False,17035763.1683275,True
4.98,0.23475000000000004,False,17035763.1683275,True
4.98,0.23475000000000004,False,17035763.1683275,True
4.98,0.23500000000000001,False,17035763.1683275,True
4.98,0.23500000000000001,False,17035763.1683275,True
4.98,0.23500000000000001,False,17035763.1683275,True
4.98,0.23500000000000001,False,17035763.1683275,True
4.98,0.23500000000000001,False,17035763.1683275,True
4.98,0.23500000000000001,False,17035763.1683275,True
4.98,0.23500000000000001,False,17035763.1683275,True
4.98,0.23500000000000001,False,17035763.1683275,True
4.98,0.23500000000000001,False,17035763.1683275,True
4.98,0.23500000000000001,False,17035763.1683275,True
4.98,0.23500000000000001,False,17035763.1683275,True
4.98,0.23500000000000001,False,17035763.1683275,True
4.98,0.23500000000000001,False,17035763.1683275,True
4.98,0.23500000000000001,False,17035763.1683275,True
4.98,0.23500000000000001,False,17035763.1683275,True
4.98,0.23500000000000001,False,17035763.1683275,True
4.98,0.23500000000000001,False,17035763.1683275,True
4.98,0.23500000000000001,False,17035763.1683275,True
4.98,0.23500000000000001,False,17035763.1683275,True
4.98,0.23500000000000001,False,17035763.1683275,True
4.98,0.23525,False,17035763.1683275,True
4.98,0.23525,False,17035763.1683275,True
4.98,0.23525,False,17035763.1683275,True
4.98,0.23525,False,17035763.1683275,True
4.98,0.23525,False,17035763.1683275,True
4.98,0.23525,False,17035763.1683275,True
4.98,0.23525,False,17035763.1683275,True
4.98,0.23525,False,17035763.1683275,True
4.98,0.23525,False,17035763.1683275,True
4.98,0.23525,False,17035763.1683275,True
4.98,0.23525,False,17035763.1683275,True
4.98,0.23525,False,17035763.1683275,True
4.98,0.23525,False,17035763.1683275,True
4.98,0.23525,False,17035763.1683275,True
4.98,0.23525,False,17035763.1683275,True
4.98,0.23525,False,17035763.1683275,True
4.98,0.23525,False,17035763.1683275,True
4.98,0.23525,False,17035763.1683275,True
4.98,0.23525,False,17035763.1683275,True
4.98,0.23525,False,17035763.1683275,True
4.98,0.23550000000000001,False,17035763.1683275,True
4.98,0.23550000000000001,False,17035763.1683275,True
4.98,0.23550000000000001,False,17035763.1683275,True
4.98,0.23550000000000001,False,17035763.1683275,True
4.98,0.23550000000000001,False,17035763.1683275,True
4.98,0.23550000000000001,False,17035763.1683275,True
4.98,0.23550000000000001,False,17035763.1683275,True
4.98,0.23550000000000001,False,17035763.1683275,True
4.98,0.23550000000000001,False,17035763.1683275,True
4.98,0.23550000000000001,False,17035763.1683275,True
4.98,0.23550000000000001,False,17035763.1683275,True
4.98,0.23550000000000001,False,17035763.1683275,True
4.98,0.23550000000000001,False,17035763.1683275,True
4.98,0.23550000000000001,False,17035763.1683275,True
4.98,0.23550000000000001,False,17035763.1683275,True
4.98,0.23550000000000001,False,17035763.1683275,True
4.98,0.23550000000000001,False,17035763.1683275,True
4.98,0.23550000000000001,False,17035763.1683275,True
4.98,0.23550000000000001,False,17035763.1683275,True
4.98,0.23550000000000001,False,17035763.1683275,True
4.98,0.23575000000000004,False,17035763.1683275,True
4.98,0.23575000000000004,False,17035763.1683275,True
4.98,0.23575000000000004,False,17035763.1683275,True
4.98,0.23575000000000004,False,17035763.1683275,True
4.98,0.23575000000000004,False,17035763.1683275,True
4.98,0.23575000000000004,False,17035763.1683275,True
4.98,0.23575000000000004,False,17035763.1683275,True
4.98,0.23575000000000004,False,17035763.1683275,True
4.98,0.23575000000000004,False,17035763.1683275,True
4.98,0.23575000000000004,False,17035763.1683275,True
4.98,0.23575000000000004,False,17035763.1683275,True
4.98,0.23575000000000004,False,17035763.1683275,True
4.98,0.23575000000000004,False,17035763.1683275,True
4.98,0.23575000000000004,False,17035763.1683275,True
4.98,0.23575000000000004,False,17035763.1683275,True
4.98,0.23575000000000004,False,17035763.1683275,True
4.98,0.23575000000000004,False,17035763.1683275,True
4.98,0.23575000000000004,False,17035763.1683275,True
4.98,0.23575000000000004,False,17035763.1683275,True
4.98,0.23575000000000004,False,17035763.1683275,True
4.98,0.23600000000000002,False,17035763.1683275,True
4.98,0.23600000000000002,False,17035763.1683275,True
4.98,0.23600000000000002,False,17035763.1683275,True
4.98,0.23600000000000002,False,17035763.1683275,True
4.98,0.23600000000000002,False,17035763.1683275,True
4.98,0.23600000000000002,False,17035763.1683275,True
4.98,0.23600000000000002,False,17035763.1683275,True
4.98,0.23600000000000002,False,17035763.1683275,True
4.98,0.23600000000000002,False,17035763.1683275,True
4.98,0.23600000000000002,False,17035763.1683275,True
4.98,0.23600000000000002,False,17035763.1683275,True
4.98,0.23600000000000002,False,17035763.1683275,True
4.98,0.23600000000000002,False,17035763.1683275,True
4.98,0.23600000000000002,False,17035763.1683275,True
4.98,0.23600000000000002,False,17035763.1683275,True
4.98,0.23600000000000002,False,17035763.1683275,True
4.98,0.23600000000000002,False,17035763.1683275,True
4.98,0.23600000000000002,False,17035763.1683275,True
4.98,0.23600000000000002,False,17035763.1683275,True
4.98,0.23600000000000002,False,17035763.1683275,True
4.98,0.23625,False,17035763.1683275,True
4.98,0.23625,False,17035763.1683275,True
4.98,0.23625,False,17035763.1683275,True
4.98,0.23625,False,17035763.1683275,True
4.98,0.23625,False,17035763.1683275,True
4.98,0.23625,False,17035763.1683275,True
4.98,0.23625,False,17035763.1683275,True
4.98,0.23625,False,17035763.1683275,True
4.98,0.23625,False,17035763.1683275,True
4.98,0.23625,False,17035763.1683275,True
4.98,0.23625,False,17035763.1683275,True
4.98,0.23625,False,17035763.1683275,True
4.98,0.23625,False,17035763.1683275,True
4.98,0.23625,False,17035763.1683275,True
4.98,0.23625,False,17035763.1683275,True
4.98,0.23625,False,17035763.1683275,True
4.98,0.23625,False,17035763.1683275,True
4.98,0.23625,False,17035763.1683275,True
4.98,0.23625,False,17035763.1683275,True
4.98,0.23625,False,17035763.1683275,True
4.98,0.23650000000000002,False,17035763.1683275,True
4.98,0.23650000000000002,False,17035763.1683275,True
4.98,0.23650000000000002,False,17035763.1683275,True
4.98,0.23650000000000002,False,17035763.1683275,True
4.98,0.23650000000000002,False,17035763.1683275,True
4.98,0.23650000000000002,False,17035763.1683275,True
4.98,0.23650000000000002,False,17035763.1683275,True
4.98,0.23650000000000002,False,17035763.1683275,True
4.98,0.23650000000000002,False,17035763.1683275,True
4.98,0.23650000000000002,False,17035763.1683275,True
4.98,0.23650000000000002,False,17035763.1683275,True
4.98,0.23650000000000002,False,17035763.1683275,True
4.98,0.23650000000000002,False,17035763.1683275,True
4.98,0.23650000000000002,False,17035763.1683275,True
4.98,0.23650000000000002,False,17035763.1683275,True
4.98,0.23650000000000002,False,17035763.1683275,True
4.98,0.23650000000000002,False,17035763.1683275,True
4.98,0.23650000000000002,False,17035763.1683275,True
4.98,0.23650000000000002,False,17035763.1683275,True
4.98,0.23650000000000002,False,17035763.1683275,True
4.98,0.23675000000000004,False,17035763.1683275,True
4.98,0.23675000000000004,False,17035763.1683275,True
4.98,0.23675000000000004,False,17035763.1683275,True
4.98,0.23675000000000004,False,17035763.1683275,True
4.98,0.23675000000000004,False,17035763.1683275,True
4.98,0.23675000000000004,False,17035763.1683275,True
4.98,0.23675000000000004,False,17035763.1683275,True
4.98,0.23675000000000004,False,17035763.1683275,True
4.98,0.23675000000000004,False,17035763.1683275,True
4.98,0.23675000000000004,False,17035763.1683275,True
4.98,0.23675000000000004,False,17035763.1683275,True
4.98,0.23675000000000004,False,17035763.1683275,True
4.98,0.23675000000000004,False,17035763.1683275,True
4.98,0.23675000000000004,False,17035763.1683275,True
4.98,0.23675000000000004,False,17035763.1683275,True
4.98,0.23675000000000004,False,17035763.1683275,True
4.98,0.23675000000000004,False,17035763.1683275,True
4.98,0.23675000000000004,False,17035763.1683275,True
4.98,0.23675000000000004,False,17035763.1683275,True
4.98,0.23675000000000004,False,17035763.1683275,True
4.98,0.23700000000000002,False,17035763.1683275,True
4.98,0.23700000000000002,False,17035763.1683275,True
4.98,0.23700000000000002,False,17035763.1683275,True
4.98,0.23700000000000002,False,17035763.1683275,True
4.98,0.23700000000000002,False,17035763.1683275,True
4.98,0.23700000000000002,False,17035763.1683275,True
4.98,0.23700000000000002,False,17035763.1683275,True
4.98,0.23700000000000002,False,17035763.1683275,True
4.98,0.23700000000000002,False,17035763.1683275,True
4.98,0.23700000000000002,False,17035763.1683275,True
4.98,0.23700000000000002,False,17035763.1683275,True
4.98,0.23700000000000002,False,17035763.1683275,True
4.98,0.23700000000000002,False,17035763.1683275,True
4.98,0.23700000000000002,False,17035763.1683275,True
4.98,0.23700000000000002,False,17035763.1683275,True
4.98,0.23700000000000002,False,17035763.1683275,True
4.98,0.23700000000000002,False,17035763.1683275,True
4.98,0.23700000000000002,False,17035763.1683275,True
4.98,0.23700000000000002,False,17035763.1683275,True
4.98,0.23700000000000002,False,17035763.1683275,True
5.3100000000000005,0.231,True,17037283.66374462,True
5.3100000000000005,0.231,True,17037283.66374462,True
5.3100000000000005,0.231,True,17037283.66374462,True
5.3100000000000005,0.231,True,17037283.66374462,True
5.3100000000000005,0.231,True,17037283.66374462,True
5.3100000000000005,0.231,True,17037283.66374462,True
5.3100000000000005,0.231,True,17037283.66374462,True
5.3100000000000005,0.231,True,17037283.66374462,True
5.3100000000000005,0.231,True,17037283.66374462,True
5.3100000000000005,0.231,True,17037283.66374462,True
5.3100000000000005,0.231,True,17037283.66374462,True
5.3100000000000005,0.231,True,17037283.66374462,True
5.3100000000000005,0.231,True,17037283.66374462,True
5.3100000000000005,0.231,True,17037283.66374462,True
5.3100000000000005,0.231,True,17037283.66374462,True
5.3100000000000005,0.231,True,17037283.66374462,True
5.3100000000000005,0.231,True,17037283.66374462,True
5.3100000000000005,0.231,True,17037283.66374462,True
5.3100000000000005,0.231,True,17037283.66374462,True
5.3100000000000005,0.231,True,17037283.66374462,True
5.3100000000000005,0.23125,True,17037283.66374462,True
5.3100000000000005,0.23125,True,17037283.66374462,True
5.3100000000000005,0.23125,True,17037283.66374462,True
5.3100000000000005,0.23125,True,17037283.66374462,True
5.3100000000000005,0.23125,True,17037283.66374462,True
5.3100000000000005,0.23125,True,17037283.66374462,True
5.3100000000000005,0.23125,True,17037283.66374462,True
5.3100000000000005,0.23125,True,17037283.66374462,True
5.3100000000000005,0.23125,True,17037283.66374462,True
5.3100000000000005,0.23125,True,17037283.66374462,True
5.3100000000000005,0.23125,True,17037283.66374462,True
5.3100000000000005,0.23125,True,17037283.66374462,True
5.3100000000000005,0.23125,True,17037283.66374462,True
5.3100000000000005,0.23125,True,17037283.66374462,True
5.3100000000000005,0.23125,True,17037283.66374462,True
5.3100000000000005,0.23125,True,17037283.66374462,True
5.3100000000000005,0.23125,True,17037283.66374462,True
5.3100000000000005,0.23125,True,17037283.66374462,True
5.3100000000000005,0.23125,True,17037283.66374462,True
5.3100000000000005,0.23125,True,17037283.66374462,True
5.3100000000000005,0.2315,True,17037283.66374462,True
5.3100000000000005,0.2315,True,17037283.66374462,True
5.3100000000000005,0.2315,True,17037283.66374462,True
5.3100000000000005,0.2315,True,17037283.66374462,True
5.3100000000000005,0.2315,True,17037283.66374462,True
5.3100000000000005,0.2315,True,17037283.66374462,True
5.3100000000000005,0.2315,True,17037283.66374462,True
5.3100000000000005,0.2315,True,17037283.66374462,True
5.3100000000000005,0.2315,True,17037283.66374462,True
5.3100000000000005,0.2315,True,17037283.66374462,True
5.3100000000000005,0.2315,True,17037283.66374462,True
5.3100000000000005,0.2315,True,17037283.66374462,True
5.3100000000000005,0.2315,True,17037283.66374462,True
5.3100000000000005,0.2315,True,17037283.66374462,True
5.3100000000000005,0.2315,True,17037283.66374462,True
5.3100000000000005,0.2315,True,17037283.66374462,True
5.3100000000000005,0.2315,True,17037283.66374462,True
5.3100000000000005,0.2315,True,17037283.66374462,True
5.3100000000000005,0.2315,True,17037283.66374462,True
5.3100000000000005,0.2315,True,17037283.66374462,True
5.3100000000000005,0.23175,False,17037283.66374462,True
5.3100000000000005,0.23175,False,17037283.66374462,True
5.3100000000000005,0.23175,False,17037283.66374462,True
5.3100000000000005,0.23175,False,17037283.66374462,True
5.3100000000000005,0.23175,False,17037283.66374462,True
5.3100000000000005,0.23175,False,17037283.66374462,True
5.3100000000000005,0.23175,False,17037283.66374462,True
5.3100000000000005,0.23175,False,17037283.66374462,True
5.3100000000000005,0.23175,False,17037283.66374462,True
5.3100000000000005,0.23175,False,17037283.66374462,True
5.3100000000000005,0.23175,False,17037283.66374462,True
5.3100000000000005,0.23175,False,17037283.66374462,True
5.3100000000000005,0.23175,False,17037283.66374462,True
5.3100000000000005,0.23175,False,17037283.66374462,True
5.3100000000000005,0.23175,False,17037283.66374462,True
5.3100000000000005,0.23175,False,17037283.66374462,True
5.3100000000000005,0.23175,False,17037283.66374462,True
5.3100000000000005,0.23175,False,17037283.66374462,True
5.3100000000000005,0.23175,False,17037283.66374462,True
5.3100000000000005,0.23175,False,17037283.66374462,True
5.3100000000000005,0.232,False,17037283.66374462,True
5.3100000000000005,0.232,False,17037283.66374462,True
5.3100000000000005,0.232,False,17037283.66374462,True
5.3100000000000005,0.232,False,17037283.66374462,True
5.3100000000000005,0.232,False,17037283.66374462,True
5.3100000000000005,0.232,False,17037283.66374462,True
5.3100000000000005,0.232,False,17037283.66374462,True
5.3100000000000005,0.232,False,17037283.66374462,True
5.3100000000000005,0.232,False,17037283.66374462,True
5.3100000000000005,0.232,False,17037283.66374462,True
5.3100000000000005,0.232,False,17037283.66374462,True
5.3100000000000005,0.232,False,17037283.66374462,True
5.3100000000000005,0.232,False,17037283.66374462,True
5.3100000000000005,0.232,False,17037283.66374462,True
5.3100000000000005,0.232,False,17037283.66374462,True
5.3100000000000005,0.232,False,17037283.66374462,True
5.3100000000000005,0.232,False,17037283.66374462,True
5.3100000000000005,0.232,False,17037283.66374462,True
5.3100000000000005,0.232,False,17037283.66374462,True
5.3100000000000005,0.232,False,17037283.66374462,True
5.3100000000000005,0.23224999999999998,False,17037283.66374462,True
5.3100000000000005,0.23224999999999998,False,17037283.66374462,True
5.3100000000000005,0.23224999999999998,False,17037283.66374462,True
5.3100000000000005,0.23224999999999998,False,17037283.66374462,True
5.3100000000000005,0.23224999999999998,False,17037283.66374462,True
5.3100000000000005,0.23224999999999998,False,17037283.66374462,True
5.3100000000000005,0.23224999999999998,False,17037283.66374462,True
5.3100000000000005,0.23224999999999998,False,17037283.66374462,True
5.3100000000000005,0.23224999999999998,False,17037283.66374462,True
5.3100000000000005,0.23224999999999998,False,17037283.66374462,True
5.3100000000000005,0.23224999999999998,False,17037283.66374462,True
5.3100000000000005,0.23224999999999998,False,17037283.66374462,True
5.3100000000000005,0.23224999999999998,False,17037283.66374462,True
5.3100000000000005,0.23224999999999998,False,17037283.66374462,True
5.3100000000000005,0.23224999999999998,False,17037283.66374462,True
5.3100000000000005,0.23224999999999998,False,17037283.66374462,True
5.3100000000000005,0.23224999999999998,False,17037283.66374462,True
5.3100000000000005,0.23224999999999998,False,17037283.66374462,True
5.3100000000000005,0.23224999999999998,False,17037283.66374462,True
5.3100000000000005,0.23224999999999998,False,17037283.66374462,True
5.3100000000000005,0.2325,False,17037283.66374462,True
5.3100000000000005,0.2325,False,17037283.66374462,True
5.3100000000000005,0.2325,False,17037283.66374462,True
5.3100000000000005,0.2325,False,17037283.66374462,True
5.3100000000000005,0.2325,False,17037283.66374462,True
5.3100000000000005,0.2325,False,17037283.66374462,True
5.3100000000000005,0.2325,False,17037283.66374462,True
5.3100000000000005,0.2325,False,17037283.66374462,True
5.3100000000000005,0.2325,False,17037283.66374462,True
5.3100000000000005,0.2325,False,17037283.66374462,True
5.3100000000000005,0.2325,False,17037283.66374462,True
5.3100000000000005,0.2325,False,17037283.66374462,True
5.3100000000000005,0.2325,False,17037283.66374462,True
5.3100000000000005,0.2325,False,17037283.66374462,True
5.3100000000000005,0.2325,False,17037283.66374462,True
5.3100000000000005,0.2325,False,17037283.66374462,True
5.3100000000000005,0.2325,False,17037283.66374462,True
5.3100000000000005,0.2325,False,17037283.66374462,True
5.3100000000000005,0.2325,False,17037283.66374462,True
5.3100000000000005,0.2325,False,17037283.66374462,True
5.3100000000000005,0.23275000000000004,False,17037283.66374462,True
5.3100000000000005,0.23275000000000004,False,17037283.66374462,True
5.3100000000000005,0.23275000000000004,False,17037283.66374462,True
5.3100000000000005,0.23275000000000004,False,17037283.66374462,True
5.3100000000000005,0.23275000000000004,False,17037283.66374462,True
5.3100000000000005,0.23275000000000004,False,17037283.66374462,True
5.3100000000000005,0.23275000000000004,False,17037283.66374462,True
5.3100000000000005,0.23275000000000004,False,17037283.66374462,True
5.3100000000000005,0.23275000000000004,False,17037283.66374462,True
5.3100000000000005,0.23275000000000004,False,17037283.66374462,True
5.3100000000000005,0.23275000000000004,False,17037283.66374462,True
5.3100000000000005,0.23275000000000004,False,17037283.66374462,True
5.3100000000000005,0.23275000000000004,False,17037283.66374462,True
5.3100000000000005,0.23275000000000004,False,17037283.66374462,True
5.3100000000000005,0.23275000000000004,False,17037283.66374462,True
5.3100000000000005,0.23275000000000004,False,17037283.66374462,True
5.3100000000000005,0.23275000000000004,False,17037283.66374462,True
5.3100000000000005,0.23275000000000004,False,17037283.66374462,True
5.3100000000000005,0.23275000000000004,False,17037283.66374462,True
5.3100000000000005,0.23275000000000004,False,17037283.66374462,True
5.3100000000000005,0.233,False,17037283.66374462,True
5.3100000000000005,0.233,False,17037283.66374462,True
5.3100000000000005,0.233,False,17037283.66374462,True
5.3100000000000005,0.233,False,17037283.66374462,True
5.3100000000000005,0.233,False,17037283.66374462,True
5.3100000000000005,0.233,False,17037283.66374462,True
5.3100000000000005,0.233,False,17037283.66374462,True
5.3100000000000005,0.233,False,17037283.66374462,True
5.3100000000000005,0.233,False,17037283.66374462,True
5.3100000000000005,0.233,False,17037283.66374462,True
5.3100000000000005,0.233,False,17037283.66374462,True
5.3100000000000005,0.233,False,17037283.66374462,True
5.3100000000000005,0.233,False,17037283.66374462,True
5.3100000000000005,0.233,False,17037283.66374462,True
5.3100000000000005,0.233,False,17037283.66374462,True
5.3100000000000005,0.233,False,17037283.66374462,True
5.3100000000000005,0.233,False,17037283.66374462,True
5.3100000000000005,0.233,False,17037283.66374462,True
5.3100000000000005,0.233,False,17037283.66374462,True
5.3100000000000005,0.233,False,17037283.66374462,True
5.3100000000000005,0.23324999999999999,False,17037283.66374462,True
5.3100000000000005,0.23324999999999999,False,17037283.66374462,True
5.3100000000000005,0.23324999999999999,False,17037283.66374462,True
5.3100000000000005,0.23324999999999999,False,17037283.66374462,True
